#node1	node2	node1type	node2type	relation_type
P27797|P30101	O15533	group	group	binding/association
P27797|P30101	P01889|P04439|P10321|P13747|P17693|P30511	group	gene	binding/association
P01889|P04439|P10321|P13747|P17693|P30511	P27797|P30101	gene	group	binding/association
P01889|P04439|P10321|P13747|P17693|P30511	P61769	gene	gene	binding/association
P61769	P01889|P04439|P10321|P13747|P17693|P30511	gene	gene	binding/association
Q15369|Q15370|Q93034|Q9UBF6	P31941|Q6NTF7|Q8IUX4|Q9HC16|Q9NRW3|Q9UH17	group	gene	activation|ubiquitination
P61073		gene	gene	activation|indirect effect
P51681		gene	gene	activation|indirect effect
P01889|P04439|P10321|P13747|P17693|P30511	O43747|O75843|P56377|P61966|Q10567|Q96PC3|Q9BXS5|Q9Y6Q5	gene	gene	binding/association
O43747|O75843|P56377|P61966|Q10567|Q96PC3|Q9BXS5|Q9Y6Q5	P01889|P04439|P10321|P13747|P17693|P30511	gene	gene	binding/association
