#node1	node2	node1type	node2type	relation_type
Q9ULT6	O00144|O60353|O75084|Q13467|Q14332|Q9H461|Q9NPG1|Q9ULV1|Q9ULW2|Q9UP38	gene	gene	inhibition
O95813	O00744|O00755|O14904|O14905|O96014|P04628|P09544|P41221|P56703|P56704|P56705|P56706|Q93097|Q93098|Q9GZT5|Q9H1J5|Q9H1J7|Q9UBV4|Q9Y6F9	gene	gene	inhibition
O43900|Q2TBC4|Q7Z3G6|Q96MT3	Q8TAA9|Q9ULK5	gene	gene	binding/association
Q8TAA9|Q9ULK5	O43900|Q2TBC4|Q7Z3G6|Q96MT3	gene	gene	binding/association
Q9UQB3	P36402|Q9HCS4|Q9NQB0|Q9UJU2	gene	gene	inhibition
O14640|O14641|Q92997	Q8TAA9|Q9ULK5	gene	gene	binding/association
Q8TAA9|Q9ULK5	O14640|O14641|Q92997	gene	gene	binding/association
	P36402|Q9HCS4|Q9NQB0|Q9UJU2	gene	gene	activation
Q5T4F7|Q6FHJ7|Q8N474|Q96HF1	O00744|O00755|O14904|O14905|O96014|P04628|P09544|P41221|P56703|P56704|P56705|P56706|Q93097|Q93098|Q9GZT5|Q9H1J5|Q9H1J7|Q9UBV4|Q9Y6F9	gene	gene	inhibition
Q9H6I2	P36402|Q9HCS4|Q9NQB0|Q9UJU2	gene	gene	inhibition
P16298|P48454|P63098|Q08209|Q96LZ3	O95644|Q12968|Q13469|Q14934	gene	gene	dephosphorylation
P61586	P45983|P45984|P53779	gene	gene	indirect effect
Q9NSA3		gene	gene	inhibition
P04637		gene	gene	indirect effect
Q9HCK8		gene	gene	inhibition
Q00722|Q01970|Q15147|Q9NQ66	P05129|P05771|P17252	gene	gene	compound
O14640|O14641|Q92997	P15153|P60763|P63000	gene	gene	indirect effect
O00144|O60353|O75084|Q13467|Q14332|Q9H461|Q9NPG1|Q9ULV1|Q9ULW2|Q9UP38	O14640|O14641|Q92997	gene	gene	indirect effect
P56545|Q13363	P36402|Q9HCS4|Q9NQB0|Q9UJU2	gene	gene	inhibition
Q00722|Q01970|Q15147|Q9NQ66	P16298|P48454|P63098|Q08209|Q96LZ3	gene	gene	compound
Q09472|Q92793	P36402|Q9HCS4|Q9NQB0|Q9UJU2	gene	gene	binding/association
P36402|Q9HCS4|Q9NQB0|Q9UJU2	Q09472|Q92793	gene	gene	binding/association
Q00722|Q01970|Q15147|Q9NQ66	Q13554|Q13555|Q13557|Q9UQM7	gene	gene	compound
Q9H237	O00744|O00755|O14904|O14905|O96014|P04628|P09544|P41221|P56703|P56704|P56705|P56706|Q93097|Q93098|Q9GZT5|Q9H1J5|Q9H1J7|Q9UBV4|Q9Y6F9	gene	gene	activation
Q9Y265	P36402|Q9HCS4|Q9NQB0|Q9UJU2	gene	gene	binding/association
P36402|Q9HCS4|Q9NQB0|Q9UJU2	Q9Y265	gene	gene	binding/association
P15153|P60763|P63000	P45983|P45984|P53779	gene	gene	activation
Q13485	P36402|Q9HCS4|Q9NQB0|Q9UJU2	gene	gene	activation
Q9Y265		gene	gene	binding/association
	Q9Y265	gene	gene	binding/association
P61586	O75116	gene	gene	activation
Q9UBE8	P36402|Q9HCS4|Q9NQB0|Q9UJU2	gene	gene	inhibition|phosphorylation
O43318	Q9UBE8	gene	gene	phosphorylation
P17612|P22612|P22694	P49768	gene	gene	binding/association
P49768	P17612|P22612|P22694	gene	gene	binding/association
	Q86T65|Q9Y4D1	gene	gene	dissociation
Q86T65|Q9Y4D1		gene	gene	dissociation
O15169|Q9Y2T1	O14640|O14641|Q92997	gene	gene	binding/association
O14640|O14641|Q92997	O15169|Q9Y2T1	gene	gene	binding/association
Q86T65|Q9Y4D1	O14640|O14641|Q92997	gene	gene	binding/association
O14640|O14641|Q92997	Q86T65|Q9Y4D1	gene	gene	binding/association
O96014	O00144|O60353|O75084|Q13467|Q14332|Q9H461|Q9NPG1|Q9ULV1|Q9ULW2|Q9UP38	gene	gene	activation
P49768		gene	gene	activation
O14640|O14641|Q92997	P19784|P67870|P68400|Q8NEV1	gene	gene	binding/association
P19784|P67870|P68400|Q8NEV1	O14640|O14641|Q92997	gene	gene	binding/association
O00744|O00755|O14904|O14905|O96014|P04628|P09544|P41221|P56703|P56704|P56705|P56706|Q93097|Q93098|Q9GZT5|Q9H1J5|Q9H1J7|Q9UBV4|Q9Y6F9	O00144|O60353|O75084|Q13467|Q14332|Q9H461|Q9NPG1|Q9ULV1|Q9ULW2|Q9UP38	gene	gene	activation
Q969F2|Q969G9	O14640|O14641|Q92997	gene	gene	activation|inhibition
P48729|Q8N752	O15169|Q9Y2T1	gene	gene	binding/association
O15169|Q9Y2T1	P48729|Q8N752	gene	gene	binding/association
P17612|P22612|P22694	P49841	gene	gene	inhibition
P17612|P22612|P22694		gene	gene	phosphorylation
Q9UKB1|Q9Y297		gene	gene	ubiquitination
O75197|O75581	O00144|O60353|O75084|Q13467|Q14332|Q9H461|Q9NPG1|Q9ULV1|Q9ULW2|Q9UP38	gene	gene	binding/association
O00144|O60353|O75084|Q13467|Q14332|Q9H461|Q9NPG1|Q9ULV1|Q9ULW2|Q9UP38	O75197|O75581	gene	gene	binding/association
O60907|Q9BQ87|Q9BZK7	O95996|P25054	gene	gene	binding/association
O95996|P25054	O60907|Q9BQ87|Q9BZK7	gene	gene	binding/association
O94907|Q9UBT3|Q9UBU2	O75197|O75581	gene	gene	inhibition
O15169|Q9Y2T1	P49674	gene	gene	binding/association
P49674	O15169|Q9Y2T1	gene	gene	binding/association
O95996|P25054	O14640|O14641|Q92997	gene	gene	binding/association
O14640|O14641|Q92997	O95996|P25054	gene	gene	binding/association
O15169|Q9Y2T1		gene	gene	binding/association
	O15169|Q9Y2T1	gene	gene	binding/association
Q9HC62	O14640|O14641|Q92997	gene	gene	inhibition
O14640|O14641|Q92997	P49841	gene	gene	inhibition
O15169|Q9Y2T1	O95996|P25054	gene	gene	binding/association
O95996|P25054	O15169|Q9Y2T1	gene	gene	binding/association
P48729|Q8N752		gene	gene	binding/association
	P48729|Q8N752	gene	gene	binding/association
Q9Y5W5	O00744|O00755|O14904|O14905|O96014|P04628|P09544|P41221|P56703|P56704|P56705|P56706|Q93097|Q93098|Q9GZT5|Q9H1J5|Q9H1J7|Q9UBV4|Q9Y6F9	gene	gene	inhibition
O15169|Q9Y2T1	P49841	gene	gene	binding/association
P49841	O15169|Q9Y2T1	gene	gene	binding/association
