#node1	node2	node1type	node2type	relation_type
Q9UHI6	P57678	gene	gene	binding/association
P57678	Q9UHI6	gene	gene	binding/association
	Q16637	gene	gene	binding/association
Q16637		gene	gene	binding/association
	Q9NWZ8	gene	gene	binding/association
Q9NWZ8		gene	gene	binding/association
	Q8TEQ6	gene	gene	binding/association
Q8TEQ6		gene	gene	binding/association
	O14893	gene	gene	binding/association
O14893		gene	gene	binding/association
	Q9H840	gene	gene	binding/association
Q9H840		gene	gene	binding/association
	Q8WXD5	gene	gene	binding/association
Q8WXD5		gene	gene	binding/association
	Q9Y3F4	gene	gene	binding/association
Q9Y3F4		gene	gene	binding/association
P35658	Q99567	gene	gene	binding/association
Q99567	P35658	gene	gene	binding/association
P63279	P55854|P61956|P63165|Q6EEV6	gene	gene	binding/association
P55854|P61956|P63165|Q6EEV6	P63279	gene	gene	binding/association
P63279	P49792	gene	gene	binding/association
P49792	P63279	gene	gene	binding/association
P55854|P61956|P63165|Q6EEV6		gene	gene	binding/association
	P55854|P61956|P63165|Q6EEV6	gene	gene	binding/association
	P46060	gene	gene	binding/association
P46060		gene	gene	binding/association
P62826	O43592	gene	gene	binding/association
O43592	P62826	gene	gene	binding/association
P37198	Q9BVL2	gene	gene	binding/association
Q9BVL2	P37198	gene	gene	binding/association
P62826	Q9HAV4	gene	gene	binding/association
Q9HAV4	P62826	gene	gene	binding/association
	Q7Z3B4	gene	gene	binding/association
Q7Z3B4		gene	gene	binding/association
	P68104|Q05639	gene	gene	binding/association
P68104|Q05639		gene	gene	binding/association
Q8N1F7	Q92621	gene	gene	binding/association
Q92621	Q8N1F7	gene	gene	binding/association
P62826		gene	gene	binding/association
	P62826	gene	gene	binding/association
	Q5SRE5	gene	gene	binding/association
Q5SRE5		gene	gene	binding/association
P62826	Q9H814	gene	gene	binding/association
Q9H814	P62826	gene	gene	binding/association
O75694	Q8NFH5	gene	gene	binding/association
Q8NFH5	O75694	gene	gene	binding/association
	P52298|Q09161	gene	gene	binding/association
P52298|Q09161		gene	gene	binding/association
P49790	Q9HC62	gene	gene	binding/association
Q9HC62	P49790	gene	gene	binding/association
P52948	P78406	gene	gene	binding/association
P78406	P52948	gene	gene	binding/association
