#node1	node2	node1type	node2type	relation_type
Q9BZX2|Q9HA47|Q9NWZ5	O95045|Q16831	gene	gene	compound
P33316	O00142|P04183	gene	gene	compound
P21589|P49902|Q8TCD5|Q969T7|Q96P26|Q9BXI3|Q9H0P0|Q9NPB1		gene	gene	compound
P23919		gene	gene	compound
P21589|P49902|Q8TCD5|Q969T7|Q96P26|Q9BXI3|Q9H0P0|Q9NPB1	O95045|Q16831	gene	gene	compound
P33316		gene	gene	compound
P33316	P23919	gene	gene	compound
O95045|Q16831	P32320	gene	gene	compound
O00746|O75414|P15531|P22392|Q13232|Q5TCS8|Q9Y5B8		gene	gene	compound
P21589|P49902|Q8TCD5|Q969T7|Q96P26|Q9BXI3|Q9H0P0|Q9NPB1	P19971	gene	gene	compound
Q96BW1	O95045|Q16831	gene	gene	compound
O00746|O75414|P15531|P22392|Q13232|Q5TCS8|Q9Y5B8	P23921|P31350|Q7LG56	gene	gene	compound
O14638|P22413	O75355|P49961|Q5MY95	gene	gene	compound
O95045|Q16831		gene	gene	compound
	P23921|P31350|Q7LG56	gene	gene	compound
O14638|P22413	P17812|Q9NRF8	gene	gene	compound
O95045|Q16831	P19971	gene	gene	compound
	O00746|O75414|P15531|P22392|Q13232|Q5TCS8|Q9Y5B8	gene	gene	compound
O00746|O75414|P15531|P22392|Q13232|Q5TCS8|Q9Y5B8	O14638|P22413	gene	gene	compound
O00746|O75414|P15531|P22392|Q13232|Q5TCS8|Q9Y5B8	P23919	gene	gene	compound
O14638|P22413	P30085|Q5EBM0	gene	gene	compound
Q96BW1		gene	gene	compound
O00746|O75414|P15531|P22392|Q13232|Q5TCS8|Q9Y5B8	O75355|P49961|Q5MY95	gene	gene	compound
O14638|P22413	P21589|P49902|Q8TCD5|Q969T7|Q96P26|Q9BXI3|Q9H0P0|Q9NPB1	gene	gene	compound
Q96BW1	P19971	gene	gene	compound
O75355|P49961|Q5MY95	P23919	gene	gene	compound
	Q12882	gene	gene	compound
O75355|P49961|Q5MY95	O75355|P49961|Q5MY95	gene	gene	compound
Q12882		gene	gene	compound
O00746|O75414|P15531|P22392|Q13232|Q5TCS8|Q9Y5B8	Q9H773	gene	gene	compound
Q12882	Q14117	gene	gene	compound
P23921|P31350|Q7LG56	P30085|Q5EBM0	gene	gene	compound
	Q9UBR1	gene	gene	compound
	O75355|P49961|Q5MY95	gene	gene	compound
P23921|P31350|Q7LG56	Q9H773	gene	gene	compound
Q9H773	Q9H773	gene	gene	compound
Q9BZX2|Q9HA47|Q9NWZ5	O14638|P22413	gene	gene	compound
		gene	gene	compound
O75355|P49961|Q5MY95	O00142|P04183	gene	gene	compound
P27707		gene	gene	compound
	O00142|P04183	gene	gene	compound
P30085|Q5EBM0		gene	gene	compound
P19971	Q12882	gene	gene	compound
P30085|Q5EBM0	P27707	gene	gene	compound
	Q14117	gene	gene	compound
Q14117	Q9UBR1	gene	gene	compound
	P27707	gene	gene	compound
	O95045|Q16831	gene	gene	compound
O75355|P49961|Q5MY95	P11172	gene	gene	compound
O75354|O75356|Q8WVQ1|Q9Y227	P11172	gene	gene	compound
P30085|Q5EBM0	P11172	gene	gene	compound
	Q9BZX2|Q9HA47|Q9NWZ5	gene	gene	compound
O75354|O75356|Q8WVQ1|Q9Y227	Q9BZX2|Q9HA47|Q9NWZ5	gene	gene	compound
P21589|P49902|Q8TCD5|Q969T7|Q96P26|Q9BXI3|Q9H0P0|Q9NPB1	O14638|P22413	gene	gene	compound
O75354|O75356|Q8WVQ1|Q9Y227	P21589|P49902|Q8TCD5|Q969T7|Q96P26|Q9BXI3|Q9H0P0|Q9NPB1	gene	gene	compound
	O14638|P22413	gene	gene	compound
O75355|P49961|Q5MY95		gene	gene	compound
O75354|O75356|Q8WVQ1|Q9Y227		gene	gene	compound
O75355|P49961|Q5MY95	O14638|P22413	gene	gene	compound
O75354|O75356|Q8WVQ1|Q9Y227	O14638|P22413	gene	gene	compound
P30085|Q5EBM0	O14638|P22413	gene	gene	compound
P30085|Q5EBM0	O75355|P49961|Q5MY95	gene	gene	compound
O75355|P49961|Q5MY95	O75354|O75356|Q8WVQ1|Q9Y227	gene	gene	compound
O00746|O75414|P15531|P22392|Q13232|Q5TCS8|Q9Y5B8	O75354|O75356|Q8WVQ1|Q9Y227	gene	gene	compound
O00746|O75414|P15531|P22392|Q13232|Q5TCS8|Q9Y5B8	P50583	gene	gene	compound
O75355|P49961|Q5MY95	P50583	gene	gene	compound
O14638|P22413	P50583	gene	gene	compound
P17812|Q9NRF8	P50583	gene	gene	compound
O00746|O75414|P15531|P22392|Q13232|Q5TCS8|Q9Y5B8	P17812|Q9NRF8	gene	gene	compound
P27708	P27708	gene	gene	compound
P17812|Q9NRF8	O75355|P49961|Q5MY95	gene	gene	compound
	P27708	gene	gene	compound
P17812|Q9NRF8	O14638|P22413	gene	gene	compound
	P11172	gene	gene	compound
P27708	Q02127	gene	gene	compound
P11172		gene	gene	compound
P17812|Q9NRF8	O00746|O75414|P15531|P22392|Q13232|Q5TCS8|Q9Y5B8	gene	gene	compound
P11172	P11172	gene	gene	compound
Q9BZX2|Q9HA47|Q9NWZ5		gene	gene	compound
O75355|P49961|Q5MY95	P30085|Q5EBM0	gene	gene	compound
