#node1	node2	node1type	node2type	relation_type
P11233|P11234	P45983|P45984|P53779	gene	gene	activation
Q9UQ13	P04049	gene	gene	binding/association
P04049	Q9UQ13	gene	gene	binding/association
	Q13043	gene	gene	activation|binding/association
P11233|P11234	Q96KP1	gene	gene	activation
Q8WWW0	Q13043	gene	gene	activation
Q96KP1	Q9UHD2	gene	gene	activation
		gene	gene	binding/association
	Q04864	gene	gene	activation
Q13043		gene	gene	binding/association
P11233|P11234	O14939|Q13393	gene	gene	activation
P11233|P11234	Q15311	gene	gene	activation
Q15311	P60953	gene	gene	activation
O14807|P01111|P01112|P01116|P10301|P62070	O00329|O00459|P27986|P42336|P42338|Q92569	gene	gene	activation
O14807|P01111|P01112|P01116|P10301|P62070	P55196	gene	gene	activation
	P45983|P45984|P53779	gene	gene	activation
O14807|P01111|P01112|P01116|P10301|P62070	Q12967	gene	gene	activation
O14807|P01111|P01112|P01116|P10301|P62070	Q9NZL6	gene	gene	activation
Q13671	P00519|P42684	gene	gene	activation
O14807|P01111|P01112|P01116|P10301|P62070	O15211	gene	gene	activation
Q13671	P20339|P51148|P61020	gene	gene	activation
O14807|P01111|P01112|P01116|P10301|P62070	Q9P212	gene	gene	activation
Q15311	P62330	gene	gene	activation
O14807|P01111|P01112|P01116|P10301|P62070	Q13671	gene	gene	activation
	P63000	gene	gene	activation
