#node1	node2	node1type	node2type	relation_type
P63000	Q8IZP0|Q8WUW1|Q9UPY6	gene	group	activation
	Q9Y613	gene	gene	activation|phosphorylation
O75914|Q13153		gene	gene	activation|phosphorylation
Q8IZP0|Q8WUW1|Q9UPY6	O15143|O15144|O15145|O15511|P59998|Q92747|Q9BPX5	group	gene	activation
	P36507|Q02750	gene	gene	activation|phosphorylation
O15143|O15144|O15145|O15511|P59998|Q92747|Q9BPX5	P60709|P63261	gene	gene	activation
P60953		gene	gene	activation|indirect effect
P36507|Q02750	P27361|P28482	gene	gene	activation|phosphorylation
	Q8IZP0|Q8WUW1|Q9UPY6	gene	group	activation
P63000		gene	gene	activation|indirect effect
P46734|P52564	P27361|P28482	gene	gene	activation|phosphorylation
Q12933|Q13546|Q15628	Q13158	group	gene	activation
P46734|P52564	O15264|P53778|Q15759|Q16539	gene	gene	activation|phosphorylation
P60953	O75914|Q13153	gene	gene	activation|indirect effect
Q13158		gene	gene	activation
