#node1	node2	node1type	node2type	relation_type
O14788	O00300	gene	gene	activation
Q99616	P51677	gene	gene	activation
P35225	P24394|P78552	gene	group	activation
	Q9Y6Q6	gene	gene	activation
P35225	P24394|Q14627	gene	group	activation
O43508	Q9NP84	gene	gene	activation
P09341|P19875|P19876		gene	gene	activation
P35225	P78552	gene	gene	activation
P32970	P26842	gene	gene	activation
P80098		gene	gene	activation
	Q14627	gene	gene	activation
P32971	P28908	gene	gene	activation
P01588	P19235	gene	gene	activation
P80098	P41597	gene	gene	activation
P01241|P01242|P0DML2|P0DML3	P10912	gene	gene	activation
P13500		gene	gene	activation
P01236	P16471	gene	gene	activation
P51671	P51677	gene	gene	activation
P40225	P40238	gene	gene	activation
O00175		gene	gene	activation
P09919	Q99062	gene	gene	activation
Q9Y258		gene	gene	activation
P41159	P48357	gene	gene	activation
Q9Y4X3		gene	gene	activation
P05231	P08887|P40189	gene	group	activation
P20809	P40189|Q14626	gene	group	activation
Q9Y4X3	P46092	gene	gene	activation
P29459|P29460	P42701|Q99665	gene	group	activation
Q9NRJ3		gene	gene	activation
Q9NPF7	P42701|Q5VWK5	gene	group	activation
Q7Z4P5	O00238|Q13705	gene	group	activation
Q8NEV9	P40189|Q6UWB1	gene	group	activation
P78556	P51684	gene	gene	activation
Q6EBC2	Q8NI17|Q99650	gene	group	activation
P12643	P27037|P36894	gene	group	activation
Q9UBD9	P26992|P40189|P42702	gene	group	activation
P12643	P36894|Q13705	gene	group	activation
P26441	P26992|P40189|P42702	gene	group	activation
P12643	P36894|Q13873	gene	group	activation
Q16619	P40189|P42702	gene	group	activation
P12643	O00238|P27037	gene	group	activation
Q7Z4P5	O00238|Q13873	gene	group	activation
P15018	P40189|P42702	gene	group	activation
P12643	O00238|Q13705	gene	group	activation
P13725	P40189|P42702	gene	group	activation
P12643	O00238|Q13873	gene	group	activation
P13725	P40189|Q99650	gene	group	activation
P12644	P27037|P36894	gene	group	activation
P22301	Q08334|Q13651	gene	group	activation
P12644	P36894|Q13705	gene	group	activation
Q9UHD0	Q6UXL0|Q9UHF4	gene	group	activation
P12644	P36894|Q13873	gene	group	activation
Q9NYY1	Q6UXL0|Q9UHF4	gene	group	activation
P12644	O00238|P27037	gene	group	activation
Q9NYY1	Q6UXL0|Q8N6P7	gene	group	activation
P12644	O00238|Q13705	gene	group	activation
Q13007	Q6UXL0|Q9UHF4	gene	group	activation
P12644	O00238|Q13873	gene	group	activation
Q13007	Q6UXL0|Q8N6P7	gene	group	activation
P43026	P27037|P36894	gene	group	activation
Q9GZX6	Q08334|Q8N6P7	gene	group	activation
P43026	P36894|Q13705	gene	group	activation
Q9NPH9	Q08334|Q9UHF4	gene	group	activation
P43026	P36894|Q13873	gene	group	activation
Q8IZI9|Q8IZJ0	Q08334|Q8IU57	gene	group	activation
P43026	O00238|P27037	gene	group	activation
P43026	O00238|Q13705	gene	group	activation
Q8IU54	Q08334|Q8IU57	gene	group	activation
P43026	O00238|Q13873	gene	group	activation
P01562|P01563|P01566|P01567|P01568|P01569|P01570|P01571|P05013|P05014|P05015|P32881	P17181|P48551	gene	group	activation
Q6KF10	P27037|P36894	gene	group	activation
P01574	P17181|P48551	gene	group	activation
Q6KF10	P36894|Q13705	gene	group	activation
P05000	P17181|P48551	gene	group	activation
Q6KF10	P36894|Q13873	gene	group	activation
Q9P0W0	P17181|P48551	gene	group	activation
Q6KF10	O00238|P27037	gene	group	activation
Q86WN2	P17181|P48551	gene	group	activation
Q6KF10	O00238|Q13705	gene	group	activation
P01579	P15260|P38484	gene	group	activation
Q6KF10	O00238|Q13873	gene	group	activation
P01583	P14778|Q9NPH3	gene	group	activation
Q7Z4P5	P27037|P36894	gene	group	activation
P01584	P14778|Q9NPH3	gene	group	activation
Q7Z4P5	P36894|Q13705	gene	group	activation
P01583	P27930	gene	gene	activation
Q7Z4P5	P36894|Q13873	gene	group	activation
P01584		gene	gene	activation
Q7Z4P5	O00238|P27037	gene	group	activation
P18510		gene	gene	activation
P18510	P14778|Q9NPH3	gene	group	inhibition
