#node1	node2	node1type	node2type	relation_type
P29597	P23458	gene	gene	binding/association
Q9UHD2	P19838|Q04206	gene	gene	activation
	P13501	gene	gene	activation
Q9H3M7		gene	gene	activation
Q14653|Q92985	P01562|P01563|P01566|P01567|P01568|P01569|P01570|P01571|P01574|P05013|P05014|P05015|P32881	gene	gene	activation
	P49913	gene	gene	activation
P19838|Q04206	P01562|P01563|P01566|P01567|P01568|P01569|P01570|P01571|P01574|P05013|P05014|P05015|P32881	gene	gene	activation
P43490		gene	gene	activation
Q14164	Q14653|Q92985	gene	gene	activation|phosphorylation
Q13114	Q14164	gene	gene	activation
Q13546|Q9Y572	O00429	gene	gene	activation
Q9Y4K3	Q9Y6K9	gene	gene	binding/association
Q9Y6K9	Q9Y4K3	gene	gene	binding/association
Q9UHD2		gene	gene	binding/association
Q8TDX7		gene	gene	activation
	Q92844	gene	gene	binding/association
Q92844		gene	gene	binding/association
P46736		gene	gene	activation
P62258		group	gene	inhibition|phosphorylation
Q15750|Q8N5C8|Q9NYJ8	O43318	gene	gene	binding/association
O43318	Q15750|Q8N5C8|Q9NYJ8	gene	gene	binding/association
P61586	Q16512|Q16513	gene	gene	activation
	Q9Y2G2	gene	gene	binding/association
Q9Y2G2		gene	gene	binding/association
O15553	O43586	gene	gene	binding/association
O43586	O15553	gene	gene	binding/association
Q9Y2Z0		gene	gene	activation
Q9Y2Z0	P07900|P08238	gene	gene	binding/association
P07900|P08238	Q9Y2Z0	gene	gene	binding/association
P07900|P08238		gene	gene	binding/association
	P07900|P08238	gene	gene	binding/association
	Q676U5	gene	gene	activation
Q676U5	Q9H1Y0	gene	gene	binding/association
Q9H1Y0	Q676U5	gene	gene	binding/association
	O94817	gene	gene	activation|binding/association
O94817		gene	gene	binding/association
	O95166|P60520|Q9H0R8	gene	gene	activation
O94817	O95166|P60520|Q9H0R8	gene	gene	activation
Q96EP0|Q9BYM8|Q9H0F6		gene	gene	activation|ubiquitination
Q9BX69		gene	gene	activation
Q15654		gene	gene	activation
P19838|Q04206	P25963|Q15653	gene	gene	dissociation
P19838|Q04206		gene	gene	activation
P19838|Q04206	P05231	gene	gene	activation
P19838|Q04206	P01375	gene	gene	activation
P19838|Q04206	P10145	gene	gene	activation
P19838|Q04206	P09341|P19875|P19876	gene	gene	activation
