#node1	node2	node1type	node2type	relation_type
P29353|P98077|Q6S5L8|Q92529	Q07889|Q07890	gene	gene	activation
P04090|P04808		gene	gene	activation
	P01111|P01112|P01116	gene	gene	activation
P09471	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	gene	gene	inhibition
P04899|P08754|P63096	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	gene	gene	inhibition
Q9Y5Q6	Q8TDU9	gene	gene	activation
P27361|P28482	P01100|P05412	gene	gene	activation
P45983|P45984|P53779	P01100|P05412	gene	gene	activation|phosphorylation
P01137	P36897|P37173	gene	group	activation
P36897|P37173	Q15796	group	gene	activation
P12931	P29353|P98077|Q6S5L8|Q92529	gene	gene	activation
P51460		gene	gene	activation
O14610|O14775|O60262|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	Q00722|Q01970|Q15147|Q9NQ66	gene	gene	activation
P01111|P01112|P01116	P04049	gene	gene	activation
O14733|P45985	P45983|P45984|P53779	gene	gene	activation|phosphorylation
P30679	Q00722|Q01970|Q15147|Q9NQ66	gene	gene	activation
O15264|P53778|Q15759|Q16539	P01100|P05412	gene	gene	activation|phosphorylation
	P30679	gene	gene	binding/association
P30679		gene	gene	binding/association
