#node1	node2	node1type	node2type	relation_type
O15327|Q96PE3	O00443|O00459|O00750|O75747|P27986|Q92569	gene	gene	compound
O00443|O00459|O00750|O75747|P27986|Q92569	O15357|Q92835	gene	gene	compound
O15056|O43426|P32019|Q01968|Q9NRR6	P60484	gene	gene	compound
O15327|Q96PE3	O15357|Q92835	gene	gene	compound
O15056|O43426|P32019|Q01968|Q9NRR6	O00329|O00459|P27986|P42336|P42338|Q92569	gene	gene	compound
O15056|O43426|P32019|Q01968|Q9NRR6	O15327|Q96PE3	gene	gene	compound
Q9H8X2	Q8NFU5	gene	gene	compound
	P23677|P27987|Q96DU7	gene	gene	compound
		gene	gene	compound
Q13496	O14732|P29218|Q9NX62	gene	gene	compound
O14732|P29218|Q9NX62	O15327|Q96PE3	gene	gene	compound
O14732|P29218|Q9NX62	O14732|P29218|Q9NX62	gene	gene	compound
	O14732|P29218|Q9NX62	gene	gene	compound
P16885|P19174|P51178|Q00722|Q01970|Q15147|Q86YW0|Q8N3E9|Q9BRC7|Q9NQ66|Q9P212	P23677|P27987|Q96DU7	gene	gene	compound
Q14642	P23677|P27987|Q96DU7	gene	gene	compound
P16885|P19174|P51178|Q00722|Q01970|Q15147|Q86YW0|Q8N3E9|Q9BRC7|Q9NQ66|Q9P212	Q14642	gene	gene	compound
Q14642	P16885|P19174|P51178|Q00722|Q01970|Q15147|Q86YW0|Q8N3E9|Q9BRC7|Q9NQ66|Q9P212	gene	gene	compound
P49441	Q14642	gene	gene	compound
	P16885|P19174|P51178|Q00722|Q01970|Q15147|Q86YW0|Q8N3E9|Q9BRC7|Q9NQ66|Q9P212	gene	gene	compound
O14732|P29218|Q9NX62		gene	gene	compound
P16885|P19174|P51178|Q00722|Q01970|Q15147|Q86YW0|Q8N3E9|Q9BRC7|Q9NQ66|Q9P212	P16885|P19174|P51178|Q00722|Q01970|Q15147|Q86YW0|Q8N3E9|Q9BRC7|Q9NQ66|Q9P212	gene	gene	compound
O75912|P23743|P49619|P52429|P52824|Q13574|Q16760|Q5KSL6|Q86XP1|Q9Y6T7	P16885|P19174|P51178|Q00722|Q01970|Q15147|Q86YW0|Q8N3E9|Q9BRC7|Q9NQ66|Q9P212	gene	gene	compound
P16885|P19174|P51178|Q00722|Q01970|Q15147|Q86YW0|Q8N3E9|Q9BRC7|Q9NQ66|Q9P212	O75912|P23743|P49619|P52429|P52824|Q13574|Q16760|Q5KSL6|Q86XP1|Q9Y6T7	gene	gene	compound
O95674|Q92903	O75912|P23743|P49619|P52429|P52824|Q13574|Q16760|Q5KSL6|Q86XP1|Q9Y6T7	gene	gene	compound
	O95674|Q92903	gene	gene	compound
O14986|O60331|Q99755	P48426|P78356|Q8TBX8	gene	gene	compound
O15056|O43426|P32019|Q01968|Q9NRR6	P48426|P78356|Q8TBX8	gene	gene	compound
O14986|O60331|Q99755	P60484	gene	gene	compound
O00329|O00459|P27986|P42336|P42338|Q92569	O14986|O60331|Q99755	gene	gene	compound
P16885|P19174|P51178|Q00722|Q01970|Q15147|Q86YW0|Q8N3E9|Q9BRC7|Q9NQ66|Q9P212	O14986|O60331|Q99755	gene	gene	compound
O00329|O00459|P27986|P42336|P42338|Q92569	O15056|O43426|P32019|Q01968|Q9NRR6	gene	gene	compound
P16885|P19174|P51178|Q00722|Q01970|Q15147|Q86YW0|Q8N3E9|Q9BRC7|Q9NQ66|Q9P212	O15056|O43426|P32019|Q01968|Q9NRR6	gene	gene	compound
P16885|P19174|P51178|Q00722|Q01970|Q15147|Q86YW0|Q8N3E9|Q9BRC7|Q9NQ66|Q9P212	P42356|Q8TCG2|Q9BTU6|Q9UBF8	gene	gene	compound
P16885|P19174|P51178|Q00722|Q01970|Q15147|Q86YW0|Q8N3E9|Q9BRC7|Q9NQ66|Q9P212	Q9Y2I7	gene	gene	compound
Q9Y2I7	P42356|Q8TCG2|Q9BTU6|Q9UBF8	gene	gene	compound
Q9Y2I7	O00443|O00459|O00750|O75747|P27986|Q92569	gene	gene	compound
	P42356|Q8TCG2|Q9BTU6|Q9UBF8	gene	gene	compound
P42356|Q8TCG2|Q9BTU6|Q9UBF8	Q13496|Q13613|Q13614|Q13615|Q8NCE2|Q96EF0|Q9NYA4|Q9Y216|Q9Y217	gene	gene	compound
P16885|P19174|P51178|Q00722|Q01970|Q15147|Q86YW0|Q8N3E9|Q9BRC7|Q9NQ66|Q9P212	O00443|O00459|O00750|O75747|P27986|Q92569	gene	gene	compound
