#node1	node2	node1type	node2type	relation_type
Q8WUD6|Q9Y6K0	O75912|P23743|P49619|P52429|P52824|Q13574|Q16760|Q5KSL6|Q86XP1|Q9Y6T7	gene	gene	compound
Q8WUD6|Q9Y6K0	O14494|O14495|O43688|Q14693|Q5VZY2|Q8NEB5|Q92539|Q9BQK8	gene	gene	compound
O75912|P23743|P49619|P52429|P52824|Q13574|Q16760|Q5KSL6|Q86XP1|Q9Y6T7	O95674|Q92903	gene	gene	compound
O75912|P23743|P49619|P52429|P52824|Q13574|Q16760|Q5KSL6|Q86XP1|Q9Y6T7	Q9C0D9|Q9Y6K0	gene	gene	compound
O14494|O14495|O43688|Q14693|Q5VZY2|Q8NEB5|Q92539|Q9BQK8	Q9C0D9|Q9Y6K0	gene	gene	compound
O14735	O95674|Q92903	gene	gene	compound
O15496|O60733|P04054|P0C869|P14555|P39877|P47712|P53816|Q3MJ16|Q68DD2|Q6P1J6|Q86XP0|Q9BX93|Q9BZM1|Q9BZM2|Q9NZ20|Q9NZK7|Q9UNK4|Q9UP65	Q9C0D9|Q9Y6K0	gene	gene	compound
O14735	Q32NB8	gene	gene	compound
Q9C0D9|Q9Y6K0	Q643R3|Q6P1A2|Q6ZNC8|Q6ZWT7	gene	gene	compound
	Q9UJA2	gene	gene	compound
P53816	Q9C0D9|Q9Y6K0	gene	gene	compound
O95674|Q92903		gene	gene	compound
O95674|Q92903	Q9UJA2	gene	gene	compound
Q9C0D9|Q9Y6K0		gene	gene	compound
O14939|Q13393|Q8IV08|Q96BZ4	Q9C0D9|Q9Y6K0	gene	gene	compound
O15496|O60733|P04054|P0C869|P14555|P39877|P47712|P53816|Q3MJ16|Q68DD2|Q6P1J6|Q86XP0|Q9BX93|Q9BZM1|Q9BZM2|Q9NZ20|Q9NZK7|Q9UNK4|Q9UP65	P53816	gene	gene	compound
P48651	P53816	gene	gene	compound
	O15496|O60733|P04054|P0C869|P14555|P39877|P47712|P53816|Q3MJ16|Q68DD2|Q6P1J6|Q86XP0|Q9BX93|Q9BZM1|Q9BZM2|Q9NZ20|Q9NZK7|Q9UNK4|Q9UP65	gene	gene	compound
O15496|O60733|P04054|P0C869|P14555|P39877|P47712|P53816|Q3MJ16|Q68DD2|Q6P1J6|Q86XP0|Q9BX93|Q9BZM1|Q9BZM2|Q9NZ20|Q9NZK7|Q9UNK4|Q9UP65		gene	gene	compound
O14939|Q13393|Q8IV08|Q96BZ4	O15496|O60733|P04054|P0C869|P14555|P39877|P47712|P53816|Q3MJ16|Q68DD2|Q6P1J6|Q86XP0|Q9BX93|Q9BZM1|Q9BZM2|Q9NZ20|Q9NZK7|Q9UNK4|Q9UP65	gene	gene	compound
	P04180	gene	gene	compound
Q8WUD6|Q9Y6K0	P04180	gene	gene	compound
P53816	Q643R3|Q6P1A2|Q6ZNC8|Q6ZWT7	gene	gene	compound
P04180		gene	gene	compound
	Q643R3|Q6P1A2|Q6ZNC8|Q6ZWT7	gene	gene	compound
O14939|Q13393|Q8IV08|Q96BZ4	P04180	gene	gene	compound
O14939|Q13393|Q8IV08|Q96BZ4	Q643R3|Q6P1A2|Q6ZNC8|Q6ZWT7	gene	gene	compound
Q8WUD6|Q9Y6K0	O15496|O60733|P04054|P0C869|P14555|P39877|P47712|P53816|Q3MJ16|Q68DD2|Q6P1J6|Q86XP0|Q9BX93|Q9BZM1|Q9BZM2|Q9NZ20|Q9NZK7|Q9UNK4|Q9UP65	gene	gene	compound
	P53816	gene	gene	compound
O14939|Q13393|Q8IV08|Q96BZ4	P53816	gene	gene	compound
O15496|O60733|P04054|P0C869|P14555|P39877|P47712|P53816|Q3MJ16|Q68DD2|Q6P1J6|Q86XP0|Q9BX93|Q9BZM1|Q9BZM2|Q9NZ20|Q9NZK7|Q9UNK4|Q9UP65	O14939|Q13393|Q8IV08|Q96BZ4	gene	gene	compound
